id,teff,logg,feh_model,vt,feh,err_feh_,feh1,err_feh1,nfe1,feh2,err_feh2,nfe2,slope_ep,err_slope_ep,slope_rew,err_slope_rew,stop_iter,converged,err_teff,err_logg,err_feh,err_vt,plx,err_plx,v,err_v,REF,source_id_1,solution_id,source_id_2,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,classprob_dsc_combmod_whitedwarf,classprob_dsc_combmod_binarystar,classprob_dsc_specmod_quasar,classprob_dsc_specmod_galaxy,classprob_dsc_specmod_star,classprob_dsc_specmod_whitedwarf,classprob_dsc_specmod_binarystar,classprob_dsc_allosmod_quasar,classprob_dsc_allosmod_galaxy,classprob_dsc_allosmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,abp_gspphot,abp_gspphot_lower,abp_gspphot_upper,arp_gspphot,arp_gspphot_lower,arp_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,mg_gspphot,mg_gspphot_lower,mg_gspphot_upper,radius_gspphot,radius_gspphot_lower,radius_gspphot_upper,logposterior_gspphot,mcmcaccept_gspphot,libname_gspphot,teff_gspspec,teff_gspspec_lower,teff_gspspec_upper,logg_gspspec,logg_gspspec_lower,logg_gspspec_upper,mh_gspspec,mh_gspspec_lower,mh_gspspec_upper,alphafe_gspspec,alphafe_gspspec_lower,alphafe_gspspec_upper,fem_gspspec,fem_gspspec_lower,fem_gspspec_upper,fem_gspspec_nlines,fem_gspspec_linescatter,sife_gspspec,sife_gspspec_lower,sife_gspspec_upper,sife_gspspec_nlines,sife_gspspec_linescatter,cafe_gspspec,cafe_gspspec_lower,cafe_gspspec_upper,cafe_gspspec_nlines,cafe_gspspec_linescatter,tife_gspspec,tife_gspspec_lower,tife_gspspec_upper,tife_gspspec_nlines,tife_gspspec_linescatter,mgfe_gspspec,mgfe_gspspec_lower,mgfe_gspspec_upper,mgfe_gspspec_nlines,mgfe_gspspec_linescatter,ndfe_gspspec,ndfe_gspspec_lower,ndfe_gspspec_upper,ndfe_gspspec_nlines,ndfe_gspspec_linescatter,feiim_gspspec,feiim_gspspec_lower,feiim_gspspec_upper,feiim_gspspec_nlines,feiim_gspspec_linescatter,sfe_gspspec,sfe_gspspec_lower,sfe_gspspec_upper,sfe_gspspec_nlines,sfe_gspspec_linescatter,zrfe_gspspec,zrfe_gspspec_lower,zrfe_gspspec_upper,zrfe_gspspec_nlines,zrfe_gspspec_linescatter,nfe_gspspec,nfe_gspspec_lower,nfe_gspspec_upper,nfe_gspspec_nlines,nfe_gspspec_linescatter,crfe_gspspec,crfe_gspspec_lower,crfe_gspspec_upper,crfe_gspspec_nlines,crfe_gspspec_linescatter,cefe_gspspec,cefe_gspspec_lower,cefe_gspspec_upper,cefe_gspspec_nlines,cefe_gspspec_linescatter,nife_gspspec,nife_gspspec_lower,nife_gspspec_upper,nife_gspspec_nlines,nife_gspspec_linescatter,cn0ew_gspspec,cn0ew_gspspec_uncertainty,cn0_gspspec_centralline,cn0_gspspec_width,dib_gspspec_lambda,dib_gspspec_lambda_uncertainty,dibew_gspspec,dibew_gspspec_uncertainty,dibewnoise_gspspec_uncertainty,dibp0_gspspec,dibp2_gspspec,dibp2_gspspec_uncertainty,dibqf_gspspec,flags_gspspec,logchisq_gspspec,ew_espels_halpha,ew_espels_halpha_uncertainty,ew_espels_halpha_flag,ew_espels_halpha_model,classlabel_espels,classlabel_espels_flag,classprob_espels_wcstar,classprob_espels_wnstar,classprob_espels_bestar,classprob_espels_ttauristar,classprob_espels_herbigstar,classprob_espels_dmestar,classprob_espels_pne,azero_esphs,azero_esphs_uncertainty,ag_esphs,ag_esphs_uncertainty,ebpminrp_esphs,ebpminrp_esphs_uncertainty,teff_esphs,teff_esphs_uncertainty,logg_esphs,logg_esphs_uncertainty,vsini_esphs,vsini_esphs_uncertainty,flags_esphs,spectraltype_esphs,activityindex_espcs,activityindex_espcs_uncertainty,activityindex_espcs_input,teff_espucd,teff_espucd_uncertainty,flags_espucd,radius_flame,radius_flame_lower,radius_flame_upper,lum_flame,lum_flame_lower,lum_flame_upper,mass_flame,mass_flame_lower,mass_flame_upper,age_flame,age_flame_lower,age_flame_upper,flags_flame,evolstage_flame,gravredshift_flame,gravredshift_flame_lower,gravredshift_flame_upper,bc_flame,mh_msc,mh_msc_upper,mh_msc_lower,azero_msc,azero_msc_upper,azero_msc_lower,distance_msc,distance_msc_upper,distance_msc_lower,teff_msc1,teff_msc1_upper,teff_msc1_lower,teff_msc2,teff_msc2_upper,teff_msc2_lower,logg_msc1,logg_msc1_upper,logg_msc1_lower,logg_msc2,logg_msc2_upper,logg_msc2_lower,ag_msc,ag_msc_upper,ag_msc_lower,logposterior_msc,mcmcaccept_msc,mcmcdrift_msc,flags_msc,neuron_oa_id,neuron_oa_dist,neuron_oa_dist_percentile_rank,flags_oa
HIP14614,5803,4.45,-0.108,1.03,-0.109,0.012,-0.109,0.012,98,-0.109,0.008,17,0.000752,0.000913,-0.003498,0.004402,25,TRUE,4,0.013,0.004,0.01,25.17,0.23,7.83,0.012,GAIA,31251045334952960,1636148068921376768,31251045334952960,1.3750301895362749e-13,6.868207174867691e-13,0.9964872598648071,2.6990152734301942e-12,0.0035127662122249603,0.0,0.0,0.7393579483032227,0.0,0.26064208149909973,0.0,0.0,1.0,5686.701171875,5684.9873046875,5688.29345703125,4.386199951171875,4.384200096130371,4.387400150299072,-0.510699987411499,-0.5231999754905701,-0.4982999861240387,39.713199615478516,39.66999816894531,39.81589889526367,0.0,0.0,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.0,0.0,0.00019999999494757503,0.0,0.0,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,4.695199966430664,4.6894001960754395,4.697700023651123,1.0252000093460083,1.0235999822616577,1.0282000303268433,-1714.43701171875,0.43595612049102783,MARCS,5804.0,5787.0,5817.0,4.21999979019165,4.190000057220459,4.260000228881836,-0.20999999344348907,-0.2199999988079071,-0.20000000298023224,0.11999999731779099,0.11999999731779099,0.12999999523162842,-0.05000000074505806,-0.11999999731779099,-0.0,7,0.07000000029802322,-0.019999999552965164,-0.07999999821186066,0.029999999329447746,3,0.10000000149011612,0.10999999940395355,0.10000000149011612,0.11999999731779099,7,0.019999999552965164,-0.03999999910593033,-0.25,0.1899999976158142,1,0.0,0.10999999940395355,0.009999999776482582,0.25,1,0.0,,,,,,0.25999999046325684,0.11999999731779099,0.41999998688697815,1,0.0,-0.0,-0.14000000059604645,0.07999999821186066,2,0.10999999940395355,,,,,,,,,,,0.36000001430511475,0.23999999463558197,0.5099999904632568,1,0.0,,,,,,0.23000000417232513,0.05000000074505806,0.4099999964237213,1,0.0,,,,,,,,,,,,,-1,00000000000009920000000010100011199999999,-4.446773052215576,0.1011173278093338,0.030035696923732758,0,0.11153300106525421,,,,,,,,,,,,,,,,,,,,,,93,G,0.010788988322019577,0.00016225250146817416,M1,,,,1.0231822729110718,1.0025380849838257,1.043829321861267,0.9863793253898621,0.9811272621154785,0.9916741847991943,0.9552188515663147,0.9152073264122009,0.9952321648597717,7.823065757751465,6.671844005584717,8.973833084106445,00,293,0.5780996084213257,0.5770817995071411,0.5788391828536987,0.049758732318878174,-0.9975599050521851,-0.9808026552200317,-1.0,0.08207055926322937,0.12870799005031586,0.03376173973083496,40.69910430908203,41.453956604003906,39.996665954589844,5505.234375,5693.5400390625,5420.4345703125,5291.10791015625,5353.78369140625,5220.73193359375,4.595297813415527,4.625724792480469,4.554008483886719,4.716789245605469,4.815337181091309,4.594642639160156,0.06764549016952515,0.10632890462875366,0.027898728847503662,-2791.53564453125,0.27066826820373535,0.4311330318450928,1,202105281205440445,8.763860932958778e-06,95,0002
HIP10175,5719,4.485,-0.027,0.97,-0.028,0.011,-0.029,0.011,98,-0.026,0.013,17,0.000128,0.000826,-0.003141,0.004314,19,TRUE,3,0.01,0.002,0.01,23.32,0.28,8.18,0.016,GAIA,77161217776670208,1636148068921376768,77161217776670208,1.7308994949144507e-13,8.645756636657675e-13,0.992963969707489,3.3975430975552445e-12,0.007036049384623766,0.0,0.0,0.5852708220481873,0.0,0.41472914814949036,0.0,0.0,1.0,5644.62451171875,5643.39794921875,5645.94189453125,4.392899990081787,4.391900062561035,4.394599914550781,-0.22339999675750732,-0.22630000114440918,-0.218299999833107,42.60029983520508,42.515899658203125,42.663299560546875,9.999999747378752e-05,0.0,0.00039999998989515007,9.999999747378752e-05,0.0,0.00039999998989515007,9.999999747378752e-05,0.0,0.00039999998989515007,9.999999747378752e-05,0.0,0.0003000000142492354,9.999999747378752e-05,0.0,0.00019999999494757503,4.86359977722168,4.860199928283691,4.868199825286865,0.9546999931335449,0.9527999758720398,0.9560999870300293,-2258.491943359375,0.42598745226860046,MARCS,5750.0,5729.0,5772.0,4.429999828338623,4.389999866485596,4.460000038146973,-0.11999999731779099,-0.12999999523162842,-0.10999999940395355,0.11999999731779099,0.10999999940395355,0.12999999523162842,-0.05999999865889549,-0.12999999523162842,-0.0,7,0.09000000357627869,-0.05999999865889549,-0.12999999523162842,0.0,2,0.12999999523162842,0.10999999940395355,0.10000000149011612,0.11999999731779099,7,0.019999999552965164,0.2800000011920929,0.1599999964237213,0.4099999964237213,2,0.03999999910593033,0.12999999523162842,0.029999999329447746,0.23000000417232513,1,0.0,,,,,,0.1899999976158142,-0.07999999821186066,0.4000000059604645,1,0.0,-0.15000000596046448,-0.28999999165534973,-0.07999999821186066,1,0.0,,,,,,,,,,,,,,,,,,,,,0.07999999821186066,-0.15000000596046448,0.25999999046325684,1,0.0,,,,,,,,,,,,,-1,00000000000009920001000119900021299999999,-4.316298961639404,0.07279781252145767,0.020290397107601166,0,0.10308299958705902,,,,,,,,,,,,,,,,,,,,,,91,G,0.009798618033528328,0.00017806803225539625,M1,,,,0.9587287306785583,0.9393131136894226,0.9781465530395508,0.8406305909156799,0.8352822065353394,0.8460032939910889,0.9616110920906067,0.9215980172157288,1.0016252994537354,5.466243267059326,4.336478233337402,6.596042156219482,00,264,0.5465859174728394,0.5461688041687012,0.5475149154663086,0.06291432678699493,-0.403134822845459,0.5,-0.4682818055152893,0.001811509020626545,0.01679801195859909,0.0,48.23959732055664,49.007076263427734,42.70920181274414,5800.38671875,5929.6689453125,5794.9228515625,4802.55859375,4880.9912109375,4769.3603515625,4.601124286651611,4.60666036605835,4.589279651641846,4.500423431396484,4.539552688598633,4.485064506530762,0.001496788114309311,0.01389191672205925,0.0,-7107.2919921875,0.22458234429359436,0.3863830864429474,1,202105281205440445,1.0170605492021423e-05,75,0012
HIP43297,5705,4.505,0.087,1.0,0.082,0.012,0.082,0.012,98,0.084,0.014,17,0.000111,0.000902,-0.007865,0.005024,17,TRUE,4,0.009,0.003,0.01,32.87,0.31,7.44,0.008,GAIA,581100382135253760,1636148068921376768,581100382135253760,1.2558453354929305e-13,6.272884230280884e-13,0.9976671934127808,2.465070031779093e-12,0.002332775853574276,0.0,0.0,0.8104846477508545,0.0,0.18951533734798431,0.0,0.0,1.0,5556.2431640625,5555.24609375,5557.65576171875,4.421000003814697,4.420199871063232,4.421800136566162,-0.219200000166893,-0.2248000055551529,-0.21279999613761902,30.291500091552734,30.262699127197266,30.329700469970703,0.0,0.0,0.0003000000142492354,0.0,0.0,0.00019999999494757503,0.0,0.0,0.0003000000142492354,0.0,0.0,0.00019999999494757503,0.0,0.0,9.999999747378752e-05,4.869699954986572,4.866799831390381,4.871699810028076,0.9861000180244446,0.9850000143051147,0.9872999787330627,-4744.4580078125,0.4179937243461609,MARCS,5835.0,5826.0,5841.0,4.840000152587891,4.820000171661377,4.860000133514404,0.03999999910593033,0.029999999329447746,0.03999999910593033,0.07999999821186066,0.07999999821186066,0.09000000357627869,-0.11999999731779099,-0.15000000596046448,-0.09000000357627869,8,0.10999999940395355,-0.07000000029802322,-0.10999999940395355,-0.03999999910593033,3,0.17000000178813934,0.07000000029802322,0.05999999865889549,0.07999999821186066,6,0.029999999329447746,0.25999999046325684,0.1899999976158142,0.33000001311302185,2,0.0015999999595806003,0.11999999731779099,0.05999999865889549,0.18000000715255737,1,0.0,,,,,,0.10999999940395355,-0.0,0.20999999344348907,1,0.0,0.03999999910593033,-0.009999999776482582,0.07999999821186066,2,0.05999999865889549,,,,,,-0.029999999329447746,-0.17000000178813934,0.07000000029802322,2,0.07999999821186066,,,,,,,,,,,-0.14000000059604645,-0.25999999046325684,-0.05000000074505806,1,0.0,,,,,861.7659912109375,0.004744811914861202,0.00800000037997961,0.0,0.0003000000142492354,-0.013399999588727951,0.24889999628067017,0.05169999971985817,5,00000001000001010000000009900002099999995,-4.130792617797852,0.045000363141298294,0.01306008268147707,0,0.09046600013971329,,,,,,,,,,,,,,,,,,,,,,92,G,0.010762471705675125,9.501186286797747e-05,M1,,,,0.9818536639213562,0.9619811177253723,1.0017255544662476,0.8278361558914185,0.8226927518844604,0.8329725861549377,0.9072953462600708,0.867285966873169,0.947308361530304,10.14998722076416,8.806633949279785,11.492406845092773,00,318,0.6005859375,0.6001378297805786,0.6012255549430847,0.056538939476013184,-0.33644407987594604,0.2290681004524231,-1.0,0.12215249240398407,0.3994833827018738,0.0,34.84809112548828,37.626678466796875,31.775428771972656,5721.18017578125,6399.28076171875,5265.26708984375,4865.8701171875,5227.828125,4308.072265625,4.5152997970581055,5.118675231933594,4.261007308959961,4.702122688293457,5.199999809265137,4.069502830505371,0.10051729530096054,0.32646098732948303,0.0,-21122.5703125,0.2104295939207077,0.34872448444366455,1,202105281205440564,9.069410225492902e-06,75,0013
HIP44935,5771,4.37,0.04,1.04,0.038,0.012,0.037,0.012,98,0.039,0.011,17,1e-06,0.000891,-0.003568,0.004796,23,TRUE,4,0.012,0.004,0.01,15.14,0.27,8.71,0.016,GAIA,592001288305681280,1636148068921376768,592001288305681280,1.3750301895362749e-13,6.868207174867691e-13,0.9964872598648071,2.6990152734301942e-12,0.0035127662122249603,0.0,0.0,0.7393579483032227,0.0,0.26064208149909973,0.0,0.0,1.0,5689.44580078125,5688.0625,5691.28564453125,4.281700134277344,4.280799865722656,4.282599925994873,-0.11599999666213989,-0.11800000071525574,-0.1137000024318695,65.24870300292969,65.17790222167969,65.31710052490234,0.003000000026077032,0.0017000000225380063,0.0044999998062849045,0.0024999999441206455,0.00139999995008111,0.003800000064074993,0.003100000089034438,0.0017999999690800905,0.004699999932199717,0.0017999999690800905,0.0010000000474974513,0.0027000000700354576,0.0013000000035390258,0.000699999975040555,0.0020000000949949026,4.4741997718811035,4.471700191497803,4.477099895477295,1.1197999715805054,1.1186000108718872,1.1210999488830566,-6399.21875,0.46821317076683044,MARCS,5802.0,5784.0,5817.0,4.179999828338623,4.150000095367432,4.21999979019165,-0.0,-0.009999999776482582,0.009999999776482582,0.03999999910593033,0.03999999910593033,0.05000000074505806,-0.11999999731779099,-0.18000000715255737,-0.05000000074505806,8,0.05999999865889549,-0.029999999329447746,-0.10999999940395355,0.029999999329447746,3,0.09000000357627869,0.03999999910593033,0.029999999329447746,0.05000000074505806,7,0.019999999552965164,0.25,0.14000000059604645,0.33000001311302185,1,0.0,0.07000000029802322,-0.07999999821186066,0.23000000417232513,1,0.0,,,,,,0.25999999046325684,0.07999999821186066,0.4000000059604645,1,0.0,0.019999999552965164,-0.05999999865889549,0.07999999821186066,2,0.05999999865889549,,,,,,,,,,,,,,,,,,,,,-0.10000000149011612,-0.3400000035762787,0.05000000074505806,1,0.0,,,,,,,,,,,,,-1,00000000000009911000000009900012199999999,-4.4077534675598145,0.08087167143821716,0.011220281943678856,0,0.1058410033583641,,,,,,,,,,,,,,,,,,,,,,91,G,0.0010272865183651447,0.0001548872678540647,M1,,,,1.1195826530456543,1.0970263481140137,1.142135739326477,1.1835616827011108,1.177810549736023,1.1892566680908203,0.9467513561248779,0.9067481756210327,0.9867566227912903,10.497648239135742,9.317944526672363,11.677045822143555,00,357,0.49566730856895447,0.49526891112327576,0.49610036611557007,0.07166831195354462,-0.18847492337226868,-0.16447541117668152,-0.20743724703788757,0.0020892967004328966,0.009585728868842125,0.0,69.87680053710938,70.60990905761719,69.0987548828125,5999.9658203125,6004.19921875,5995.4052734375,4954.06201171875,5007.76318359375,4910.77099609375,4.594362258911133,4.6226959228515625,4.577243804931641,4.697724342346191,4.724403381347656,4.6705732345581055,0.0017427592538297176,0.007995393127202988,0.0,-4175.46826171875,0.27682578563690186,0.9530812501907349,1,202105281205440445,8.139330930134747e-06,95,0002
HIP44997,5728,4.41,-0.013,0.96,-0.012,0.011,-0.012,0.011,98,-0.013,0.014,17,-0.00011,0.000807,0.007227,0.004211,17,TRUE,3,0.011,0.003,0.01,19.9,1.12,8.321,0.01,Kharchenko2009,607044664662446720,1636148068921376768,607044664662446720,1.7308994949144507e-13,8.645756636657675e-13,0.992963969707489,3.3975430975552445e-12,0.007036049384623766,0.0,0.0,0.5852708220481873,0.0,0.41472914814949036,0.0,0.0,1.0,5655.6982421875,5654.81640625,5658.41259765625,4.366000175476074,4.364999771118164,4.368000030517578,-0.17599999904632568,-0.17839999496936798,-0.16089999675750732,48.007198333740234,47.944000244140625,48.064701080322266,0.00019999999494757503,0.0,0.0008999999845400453,0.00019999999494757503,0.0,0.000699999975040555,0.00019999999494757503,0.0,0.0008999999845400453,9.999999747378752e-05,0.0,0.0005000000237487257,9.999999747378752e-05,0.0,0.00039999998989515007,4.762700080871582,4.7600998878479,4.7657999992370605,0.9948999881744385,0.9927999973297119,0.9962000250816345,-4445.23193359375,0.3935423195362091,MARCS,5691.0,5680.0,5701.0,4.150000095367432,4.130000114440918,4.179999828338623,-0.07000000029802322,-0.07999999821186066,-0.07000000029802322,0.07000000029802322,0.07000000029802322,0.07999999821186066,-0.029999999329447746,-0.09000000357627869,0.029999999329447746,8,0.07000000029802322,-0.03999999910593033,-0.09000000357627869,0.009999999776482582,3,0.09000000357627869,0.05999999865889549,0.05000000074505806,0.07000000029802322,7,0.019999999552965164,0.23000000417232513,0.10999999940395355,0.3499999940395355,1,0.0,-0.07000000029802322,-0.18000000715255737,0.09000000357627869,1,0.0,,,,,,,,,,,0.019999999552965164,-0.07000000029802322,0.09000000357627869,2,0.00989999994635582,,,,,,,,,,,,,,,,,,,,,0.20000000298023224,0.03999999910593033,0.27000001072883606,1,0.0,,,,,862.5155029296875,0.009941560216248035,0.009999999776482582,0.0010000000474974513,-1.0,-0.01590000092983246,0.257999986410141,0.10000000149011612,5,00000000000009911000000209900991099999995,-4.397106170654297,0.06600497663021088,0.012227674946188927,0,0.10308299958705902,,,,,,,,,,,,,,,,,,,,,,91,G,0.008730879984796047,0.00014117885439191014,M1,,,,0.9954786896705627,0.9753575921058655,1.0155974626541138,0.9137318134307861,0.9083897471427917,0.9190443158149719,0.9505245089530945,0.9105168581008911,0.990561842918396,7.363335609436035,6.188828945159912,8.530902862548828,00,306,0.5347397923469543,0.5342761278152466,0.535958468914032,0.0662144348025322,-0.20275935530662537,-0.18025696277618408,-0.24461448192596436,0.07998469471931458,0.17939302325248718,0.0,55.91466522216797,58.158241271972656,53.37571716308594,5813.28125,5989.5703125,5739.6240234375,4794.67919921875,4855.53369140625,3056.19287109375,4.5000200271606445,4.743264198303223,4.473836898803711,4.5192365646362305,4.8707275390625,2.3402624130249023,0.06593791395425797,0.14789623022079468,0.0,-15178.1318359375,0.19725537300109863,0.19271518290042877,1,202105281205440445,9.799095096241217e-06,75,0012
HIP40133,5745,4.365,0.114,0.99,0.116,0.01,0.116,0.01,98,0.113,0.011,17,0.000517,0.000723,0.002868,0.004166,16,TRUE,3,0.009,0.002,0.01,29.53,0.3,7.36,0.012,GAIA,656546537868692480,1636148068921376768,656546537868692480,1.7308994949144507e-13,8.645756636657675e-13,0.992963969707489,3.3975430975552445e-12,0.007036049384623766,0.0,0.0,0.5852708220481873,0.0,0.41472914814949036,0.0,0.0,1.0,5624.64208984375,5623.66015625,5625.78466796875,4.348299980163574,4.347599983215332,4.348999977111816,-0.16599999368190765,-0.17270000278949738,-0.15929999947547913,34.04059982299805,34.01300048828125,34.06840133666992,0.0,0.0,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,4.511000156402588,4.509200096130371,4.512700080871582,1.13100004196167,1.1298999786376953,1.132200002670288,-2422.052490234375,0.4646708369255066,MARCS,5702.0,5693.0,5707.0,4.110000133514404,4.090000152587891,4.130000114440918,0.03999999910593033,0.03999999910593033,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,-0.05999999865889549,-0.09000000357627869,-0.019999999552965164,8,0.07999999821186066,-0.03999999910593033,-0.07999999821186066,-0.0,3,0.07999999821186066,0.03999999910593033,0.03999999910593033,0.05000000074505806,7,0.019999999552965164,0.14000000059604645,0.07999999821186066,0.20999999344348907,1,0.0,0.029999999329447746,-0.029999999329447746,0.09000000357627869,1,0.0,,,,,,0.17000000178813934,0.05000000074505806,0.27000001072883606,1,0.0,-0.019999999552965164,-0.10000000149011612,0.029999999329447746,2,0.05000000074505806,,,,,,0.07999999821186066,-0.029999999329447746,0.17000000178813934,1,0.0,,,,,,,,,,,0.029999999329447746,-0.11999999731779099,0.10000000149011612,1,0.0,,,,,862.5167236328125,0.005023702513426542,0.008999999612569809,0.0010000000474974513,0.0005000000237487257,-0.013700000010430813,0.26339998841285706,0.05779999867081642,5,00000000000000020000000009900002099999995,-4.430510997772217,0.04458463937044144,0.020928239449858665,0,0.09669700264930725,,,,,,,,,,,,,,,,,,,,,,92,G,0.0015948001528158784,0.00010084394307341427,M1,,,,1.1262776851654053,1.1035995483398438,1.1489543914794922,1.1438782215118408,1.1385433673858643,1.149187445640564,0.9197047352790833,0.8797018527984619,0.9597745537757874,12.559195518493652,11.255501747131348,13.5,00,373,0.5827217102050781,0.5823477506637573,0.5829657912254333,0.06433582305908203,-0.09820148348808289,0.16550853848457336,-0.23114599287509918,0.00352691812440753,0.026555858552455902,0.0,35.21473693847656,38.21404266357422,33.71033477783203,5780.810546875,6095.4833984375,5586.8408203125,5028.11328125,5482.9326171875,4033.083984375,4.4984636306762695,4.558487892150879,4.444390296936035,4.811178207397461,5.199999809265137,4.237786293029785,0.002907051704823971,0.02188681811094284,0.0,-4881.9892578125,0.23312649130821228,0.342434287071228,1,202105281205440445,1.1925519174837973e-05,75,0012
HIP73815,5790,4.325,0.021,1.07,0.023,0.009,0.023,0.009,98,0.021,0.011,17,-0.000287,0.00064,0.002066,0.003396,22,TRUE,3,0.008,0.003,0.01,19.12,1.11,8.194,0.013,Kharchenko2009,1160260989536170880,1636148068921376768,1160260989536170880,1.7308994949144507e-13,8.645756636657675e-13,0.992963969707489,3.3975430975552445e-12,0.007036049384623766,0.0,0.0,0.5852708220481873,0.0,0.41472914814949036,0.0,0.0,1.0,5681.458984375,5680.3173828125,5682.75341796875,4.229100227355957,4.22760009765625,4.230599880218506,-0.08429999649524689,-0.08640000224113464,-0.08160000294446945,54.73830032348633,54.640499114990234,54.84299850463867,0.00039999998989515007,9.999999747378752e-05,0.001500000013038516,0.00039999998989515007,0.0,0.0013000000035390258,0.00039999998989515007,9.999999747378752e-05,0.0015999999595806003,0.0003000000142492354,0.0,0.0008999999845400453,0.00019999999494757503,0.0,0.000699999975040555,4.326000213623047,4.321400165557861,4.330100059509277,1.2014000415802002,1.1990000009536743,1.2037999629974365,-1659.548828125,0.42868340015411377,MARCS,5814.0,5794.0,5827.0,4.079999923706055,4.039999961853027,4.110000133514404,-0.029999999329447746,-0.03999999910593033,-0.019999999552965164,0.03999999910593033,0.03999999910593033,0.05000000074505806,-0.12999999523162842,-0.18000000715255737,-0.05999999865889549,7,0.05000000074505806,-0.07999999821186066,-0.15000000596046448,-0.029999999329447746,3,0.11999999731779099,0.029999999329447746,0.019999999552965164,0.05000000074505806,6,0.019999999552965164,0.23999999463558197,0.18000000715255737,0.3499999940395355,1,0.0,0.23000000417232513,0.09000000357627869,0.33000001311302185,1,0.0,,,,,,0.10999999940395355,-0.07999999821186066,0.25999999046325684,1,0.0,0.029999999329447746,-0.029999999329447746,0.09000000357627869,2,0.12999999523162842,,,,,,,,,,,,,,,,,,,,,0.14000000059604645,0.009999999776482582,0.23000000417232513,1,0.0,,,,,,,,,,,,,-1,00000000000009910000000109900011099999999,-4.39322566986084,0.04524657130241394,0.03314240276813507,0,0.10371000319719315,,,,,,,,,,,,,,,,,,,,,,91,G,0.002267662901431322,0.0001651216298341751,M1,,,,1.1992788314819336,1.1751371622085571,1.2234268188476562,1.3502291440963745,1.3440582752227783,1.356525182723999,0.9477906227111816,0.9077889919281006,0.9877926111221313,11.580408096313477,10.405553817749023,12.755216598510742,00,387,0.47165533900260925,0.47103050351142883,0.47228696942329407,0.07281315326690674,-0.20191814005374908,-0.1536415070295334,-0.5357388854026794,0.07588604092597961,0.16300955414772034,0.0,55.960838317871094,57.095977783203125,54.103538513183594,5867.28125,5927.447265625,5703.8193359375,4995.93359375,5051.0458984375,4906.861328125,4.472225666046143,4.5535407066345215,4.289244174957275,4.821612358093262,5.033385276794434,4.554140090942383,0.06297758221626282,0.13496829569339752,0.0,101.165771484375,0.22052505612373352,0.2729954123497009,0,202105281205440445,8.10383335192455e-06,95,0002
