,ra_j2000,dec_j2000,primary_name,gaiaedr3_source_id,hip,hd,tic,parallax,pmra,pmdec,gmag,bp_rp,radial_velocity,spectrum_harps_1d,spectrum_harps_2d,spectrum_sophie_1d,spectrum_sophie_2d,Teff(K),Teff_err(K),logg,logg_err,Fe/H,Fe/H_err,alpha,alpha_err,vmic,vmic_err,vmac,vmac_err,vsini,vsini_err,Notes,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,Bmag,e_Bmag,Vmag,e_Vmag,Mass,Mass-err,Mass+err,Radius,Radius-err,Radius+err,Age,Age-err,Age+err,MIST logg,MIST logg-err,MIST logg+err,Density,Density-err,density+err,MIST Teff,MIST Teff-err,MIST Teff+err,logLuminosity,logLuminosity-err,logLuminosity+err,deltanu,deltanu-err,deltanu+err,numax,numax-err,numax+err,Unnamed: 75,Unnamed: 76,Unnamed: 77,ra,dec,season_length,airmass_min,airmass_mean,tyr_rise,tyr_set,eff_nights,eff_airmass_mean,eff_seeing,nb_subexp,snr_550,snr_550_texp15,sig_rv_texp15,texp_snr_250,sig_rv_osc_texp15,sig_rv_osc+gr_texp15,HZ_period_inf,HZ_period_sup,HZ_amp_inf,HZ_amp_sup,HZ_mp_min_texp15,HZ_mp_min_osc_texp15,HZ_mp_min_osc+gr_texp15
311,216.02402,11.246964,HD126246A,1.18e+18,70386.0,126246A,421807396,26.3919,65.503,-1.02,7.289853,0.723982,-0.05,,,,,5951.3620853788,102.109440233407,4.48380525739528,0.0566106045505427,-0.0270000000000001,0.0855563771605571,0.0102612001481276,0.0,1.2174282106845,0.0559756367349259,0.0,,0.0,0.0,,6.004,0.414,5.947,0.073,6.074,0.017,6.379,0.021,6.149,0.065,6.065,0.024,7.97,0.026,7.401,0.002,1.07117659314593,-0.0315172359435738,0.0274513059294605,1.02849093213882,-0.0080068103708397,0.0093212468523555,9.18486345371537,-0.460084914404563,0.270188175952159,4.44433545574769,-0.0184824597420397,0.0145791432338074,1.39242319768436,-0.068403253760686,0.0564240797692248,6030.59773399475,-65.3429374674806,67.0391158870343,0.100274300281759,-0.0138516237906688,0.0144453178314151,140.486609589679,-3.20136645200333,2.52235808503406,3079.26331513717,-3.20136645200333,2.52235808503406,,,,14.401601333333334,11.246964,271,1.0492816447034732,1.105664469302394,2025.9473741130384,2026.6447407158173,202.9344896890721,1.1066136111532034,0.9625465175876968,1.0,281.0,281.0,0.2146,14.14842521071022,0.2277624114593934,0.3575431397650549,470.6046035129048,965.6975785396675,0.06187048839120204,0.07862220168116278,5.678945375974499,6.027261385732169,9.461640075862826
312,217.91995,12.8564415,HD127540,1.18e+18,71034.0,127540,72634674,16.3339,-107.866,74.79,7.434605,0.651546,-14.8,,,True,True,6391.628705219,102.597226653225,4.02070674612676,0.110746091062808,0.114,0.166907176940049,0.0,0.0,1.41242015966325,0.0449099181193386,8.05,0.0,0.0,0.0,,6.298,0.045,6.06,0.035,6.205,0.021,6.578,0.017,6.37,0.018,6.321,0.02,8.023,0.027,7.56,0.03,1.35001131075962,-0.039345598262821,0.0523864622715713,1.4854060852099,-0.0135237738112939,0.0135495720858434,9.21825616602541,-0.181334215267253,0.104228991257825,4.22548491526413,-0.0162900011268938,0.0198665523369463,0.585554495298675,-0.024019635340611,0.0297900659650642,6559.00779588585,-80.4392071830025,87.664109708966,0.564738154529726,-0.0185794253641089,0.0191703956216376,89.6311381876905,-1.48002171378121,1.72846862725118,1785.48200100917,-1.48002171378121,1.72846862725118,,,,14.527996666666668,12.8564415,274,1.0403869574489808,1.099488211569604,2025.9473741130384,2026.654609196162,205.588682355958,1.098635060654726,0.9559645143197848,1.0,263.0,263.0,0.2285,14.624579549381846,0.6453889201147769,1.3565210656981193,927.0978305855339,1715.087749210156,0.04375575174066231,0.053714154364381074,8.494755887266162,23.993091154141577,50.43026393452808
313,223.34729,15.705162,HD131473,1.19e+18,72846.0,131473,1100511591,20.7613,-22.412,19.663,6.699353,0.746523,,,,,,,,,,,,,,,,,,,,,5.054,0.2,4.843,0.1,5.079,0.015,5.318,0.02,5.139,0.018,5.06,0.017,0.0,0.0,6.696,0.054,1.52499747522692,-0.0814367683942414,0.096552875806371,1.94856997464241,-0.0337934669907518,0.0323699948482932,9.22078204946266,-0.16546055944174,0.110834674288924,4.04233496374973,-0.0336949322904765,0.0375915435283414,0.293236471742023,-0.0263102024459314,0.0308321590013429,6748.97547431979,-220.932727820701,253.811575431733,0.849145747372451,-0.043798594125068,0.0496406251485312,61.8208907887157,-1.41056695632416,1.38532099946266,1154.75742583725,-1.41056695632416,1.38532099946266,,,,14.889819333333332,15.705162,281,1.0269729204879758,1.0889634531153007,2025.9572425933825,2026.6842146371944,212.54359301140823,1.0881963377699484,0.9387242869326248,,,,,,,,1167.4969063689764,2104.520527793574,0.03826877341314998,0.04657401568421408,,,
314,225.63774,16.05509,HD133161,1.19e+18,73593.0,133161,1100520658,25.9686,-226.39,76.679,6.878447,0.747167,-36.37,,,True,True,5886.0355196306,104.535036064197,3.95729791353583,0.111648100778712,0.2825,0.109908994402306,0.0,0.0,0.88375967834124,0.0414716336670988,4.48,0.0,0.0,0.0,,5.622,0.153,5.487,0.052,5.621,0.014,5.912,0.037,5.651,0.033,5.582,0.02,0.0,0.0,6.981,0.046,1.17101578758048,-0.0453639638608023,0.0513129854026175,1.2974443719797,-0.0125634030388406,0.0127027453878092,9.59667137148603,-0.190416682440109,0.118657202982249,4.28149676323087,-0.023048398176841,0.0250187971322884,0.76639981184955,-0.0465725021738566,0.0574701246979552,5971.58895503522,-85.5397079269669,85.8358735634456,0.283174918008565,-0.0184069061296517,0.0184580453564358,104.875213910234,-2.84378377440561,3.23079053212481,2135.20763119639,-2.84378377440561,3.23079053212481,,,,15.042516,16.05509,283,1.0255014110770253,1.088823141259505,2025.9638215802788,2026.6940831175384,214.6117146945953,1.0870693681454804,0.933876589725704,1.0,351.0,351.0,0.1349,12.659242088545833,0.5064079528125311,1.087520601287144,629.123423447308,1227.3915903061502,0.05381476993071497,0.067243542388052,3.9910135233172586,14.982068109638396,32.17427299201711
315,236.13275,11.26646,HD140667,1.19e+18,77098.0,140667,296858769,23.5706,-124.316,-33.006,7.38998,0.757475,-17.87,,,,,,,,,,,,,,,,,,,,6.04,0.085,6.004,0.032,6.069,0.014,6.417,0.023,6.135,0.038,6.061,0.018,8.024,0.0,7.53,0.03,1.0812484625342,-0.0837140490768196,0.0799972543154881,1.14697178271694,-0.0155182920055987,0.0162606739307281,9.581744302395,-0.524326782223469,0.231168855223121,4.35021746369654,-0.0407068281799683,0.0443678343279101,1.00469924279196,-0.0990543978346939,0.123141613136294,6091.83034595381,-152.087409140167,163.87461416646,0.212685934742016,-0.0341614551479442,0.0350804902199009,119.81463688523,-5.37960115677322,6.16909424965697,2474.041271144,-5.37960115677322,6.16909424965697,,,,15.742183333333331,11.26646,284,1.0489520199555395,1.10954967537582,2025.99671651476,2026.7269780520191,216.5907595894992,1.1052051829665075,0.9283674284329556,,,,,,,,487.0093951059175,991.4813349382697,0.060950287556913924,0.0772487558259564,,,
316,238.3004,13.196627,39Ser,1.19e+18,77801.0,142267,172607904,56.2405,-150.618,-561.24,5.926571,0.791607,40.18,,,,,5701.50491519524,116.723243193946,4.31839414045718,0.22448948440276,-0.466,0.0989790973187653,0.183511603619629,0.0,0.872168968299498,0.0384007023447325,4.41,0.0,0.601834333117206,2.05242188205446,,4.465,0.247,4.18,0.103,4.632,0.019,5.1,0.256,4.663,0.036,4.527,0.027,6.693,0.114,6.099,0.009,0.853616600045411,-0.0272658605175562,0.0406695869104059,0.971725415799221,-0.0099515921266497,0.00884803657365,10.0121447334035,-0.137265169438209,0.0798205484281027,4.39329084896969,-0.0196363886382596,0.0270975572045868,1.31156274467985,-0.0647324627017907,0.0936074330302612,5792.65028771317,-76.2762301202019,94.1691808608202,-0.0182596029820586,-0.0187423710057439,0.020667775462936,137.742603801892,-2.94878749169513,4.30624405051825,2800.97011574038,-2.94878749169513,4.30624405051825,,,,15.886693333333334,13.196627,287,1.0384310492490154,1.1012673153265289,2026.000006008207,2026.740136025812,219.1090149215725,1.0951270950760066,0.919890170175804,1.0,532.0,532.0,0.1381,10.282659320757784,0.1763461368374549,0.3841544286676889,197.69826024529516,467.0112931263028,0.09189630133604476,0.12238819896776156,2.3679088086286346,3.0236898681031144,6.5868403730334615
317,238.0023,15.235923,HD142093,1.19e+18,77718.0,142093,172603242,31.611,-56.556,-128.324,7.176246,0.769958,-23.18,,,True,True,5621.32624244618,101.672197231228,3.99135472240938,0.0545688205080436,-0.149,0.079199689933131,0.0617513200637956,0.0,0.634382769897529,0.0628718986240652,3.92,0.0,0.0,0.0,,5.869,0.113,5.771,0.045,5.856,0.015,6.158,0.03,5.91,0.017,5.824,0.021,7.889,0.0,7.31,0.03,0.953376627446795,-0.0410354572215305,0.0437130058279456,0.971325642362485,-0.0093491436535776,0.0092738210907117,9.71840701332411,-0.273970007037239,0.168099203443109,4.44158190254295,-0.0241631925820469,0.026549126072192,1.46549888825316,-0.0914239676312449,0.105322652154787,5796.89586939774,-74.624819793602,86.2344658440543,-0.0182587731274595,-0.0165728550230031,0.0180365433112586,144.741766940943,-4.18913831076782,4.64157102109053,3125.22655194528,-4.18913831076782,4.64157102109053,,,,15.86682,15.235923,289,1.028855944568532,1.0933570413723848,2025.9934270213112,2026.7434255192595,221.81503762359364,1.0889802664203612,0.9181298153534514,1.0,306.0,306.0,0.1772,13.558153613666011,0.377850787490896,0.8122454929375842,294.5381218962426,664.8972437168075,0.0758494662675514,0.09950010420551841,3.6586018167416996,7.801385877942855,16.770219165359496
318,239.11327,15.661613,gamSer,1.19e+18,78072.0,142860,377415363,89.5647,311.183,-1282.767,3.694426,0.70348,7.11,True,True,,,6258.12316392784,223.499485846822,3.87833727307488,0.180625559043134,-0.1365,0.183531592201661,0.0558286084179575,0.0,1.962935331041,0.0402084473902157,7.48,0.0,10.15909612786,0.253291668527552,High vsini,,,,,,,2.93,0.242,2.64,0.224,2.62,0.314,4.34,0.256,3.84,0.023,1.19259436985085,-0.102253383432885,0.0818820663370166,1.49443012062363,-0.111289928285116,0.115948492865447,9.58944318804268,-0.182474853660153,0.198274195459373,4.16143860331622,-0.0690336400700877,0.0743637574516862,0.506278311734581,-0.103934260537019,0.138640355677233,6222.55596798446,-184.238613057592,216.074077878648,0.480675661396869,-0.0762045926229059,0.0727406032944343,85.0573747255322,-8.63372867048489,10.1141638397811,1588.06724160618,-8.63372867048489,10.1141638397811,,,,15.940884666666667,15.661613,290,1.0270230113659329,1.091868902368521,2025.99671651476,2026.7467150127072,221.9246714029648,1.085768351117082,0.9156398295649514,15.0,388.0,1503.0,0.04,6.117609802904955,1.034558126323933,1.8346792093781263,661.4281100979904,1280.6472883386352,0.05246205412554047,0.06538742775965727,1.1937444274446336,30.874949954168905,54.75345205859161
319,230.69514,18.91896,HD136923,1.21e+18,75277.0,136923,345585983,50.7454,-229.905,77.607,6.958224,0.953661,-7.28,,,True,True,5111.52070400766,111.880190635225,3.95797874405118,0.128659290188831,-0.0259999999999998,0.110260570582185,0.0087685886095103,0.0,0.0,0.0,3.22,0.0,0.0,0.0,,5.288,0.112,5.143,0.043,5.306,0.014,5.712,0.018,5.367,0.023,5.294,0.016,7.953,0.021,7.16,0.023,0.88877836063196,-0.0224900459746231,0.0154336568027804,0.809921949594572,-0.0057538071107328,0.0059979100972656,9.19748903360725,-0.5360825144553,0.338151523405809,4.5703657286611,-0.0142691305131093,0.008980487588742,2.36645423952713,-0.0858053107870211,0.0624942366399659,5430.01443695529,-57.0546690366245,55.8184493119634,-0.289923107327035,-0.0130434296305939,0.0133017864600871,182.775307627209,-3.13407779648315,2.28502418191914,4341.28493169371,-3.13407779648315,2.28502418191914,,,,15.379676,18.91896,289,1.0152164478148265,1.0813985337395884,2025.9736900606229,2026.7203990651228,219.3351154089125,1.076281818532372,0.9200407256719212,1.0,347.0,347.0,0.1465,12.731996952469574,0.2791440350481365,0.6056911765220883,232.77585734860773,538.1384931417552,0.08500838255466805,0.11240366211437937,2.714071207500566,5.171445653717926,11.221085207069917
320,228.18117,19.28604,HD135101A,1.21e+18,74432.0,135101A,351354256,30.8032,-595.904,293.484,6.510685,0.851213,-39.03,True,True,True,True,5190.96060286872,180.811066179079,3.59385072401472,0.179356412324414,0.102609277761258,0.0179777185376529,,,,,,,,,,5.542,0.237,5.112,0.095,5.099,0.013,5.403,0.023,5.09,0.021,5.03,0.017,7.369,0.015,6.689,0.015,1.09922138828903,-0.0417572522070266,0.0491268480959279,1.41530289733458,-0.0104652422184124,0.0136858846788763,9.83421317282744,-0.109062746878205,0.0895047396704527,4.17864431217087,-0.0258589100990436,0.0247601049528505,0.550814258983195,-0.0390225082033157,0.045520928339289,5854.76935046866,-102.693691566507,62.9530657904161,0.324068802772878,-0.020895181777827,0.0143956899991985,89.9642079450166,-2.89222426847422,2.84321784033153,1698.13872321818,-2.89222426847422,2.84321784033153,,,,15.212078000000002,19.28604,288,1.0141280906678298,1.0800620745751122,2025.9671110737268,2026.710530584779,218.84363583294365,1.0772975144057928,0.9241940017917288,1.0,421.0,421.0,0.124,11.558998715564131,1.9184249095150816,2.443950609478862,518.0826590560929,1043.3254634862217,0.05919495813771731,0.0747523702867211,3.3027025100987495,51.096667452350225,65.093885584542
321,228.1824,19.292439,HD135101B,1.21e+18,74434.0,135101B,351354253,30.7954,-593.723,283.636,7.345564,0.89668,-38.79,,,True,True,5124.85704856389,102.002091809196,3.50036176607209,0.0465036874600145,0.124,0.100233227085027,0.0,0.0,0.0,0.0,3.32,0.0,0.0,0.0,,5.77,0.175,6.163,0.05,5.996,0.02,6.184,0.019,5.875,0.018,5.787,0.016,8.049,0.023,7.529,0.023,1.03812768389054,-0.0456781307318213,0.0375400916377118,1.00431966293082,-0.0081890026076189,0.0098193793535197,9.53033862087845,-0.378579901496497,0.237569332892358,4.45011324400263,-0.0248584309572468,0.0217533049064729,1.44363484140184,-0.0896839857389455,0.0848896499463145,5647.82958765358,-66.1515132185377,59.7091473125547,-0.034580839869987,-0.0134758046065464,0.0127257438219757,143.493337817327,-4.2721863068287,3.86363326194058,3226.08474152556,-4.2721863068287,3.86363326194058,,,,15.21216,19.292439,288,1.0141089884994754,1.0800359375921238,2025.9671110737268,2026.710530584779,218.84363583294365,1.077270920723273,0.924181093443472,1.0,290.0,290.0,0.1757,13.927150363278887,2.4962755242532126,3.0677886195862123,421.3031025565775,888.9382417334455,0.06481970060341796,0.08313795382479185,4.273633055784614,60.71807397151164,74.6192535732697
322,236.23276,21.444393,HD140812,1.22e+18,77129.0,140812,349360612,17.6249,44.707,131.906,7.361931,0.622885,-21.57,,,True,True,6492.85008748303,250.300095462742,4.22735846882411,0.4146514972744,-0.468254228249951,0.132181750803208,0.18730169129998,0.0,2.4532106690317,1.09464999383468,9.49,0.0,6.61150483600587,3.07793467442376,,6.287,0.048,6.241,0.021,6.293,0.015,6.537,0.018,6.342,0.027,6.302,0.016,7.916,0.026,7.49,0.03,1.21198676004439,-0.0434721150945445,0.0413305773340706,1.32690653336322,-0.0153971680335598,0.0150460230286784,9.31111824342889,-0.169774143819328,0.144397168307092,4.27683043304845,-0.0240587098583678,0.0226688948112175,0.739107258909892,-0.0461659751872525,0.0466486801445352,6674.96926350349,-122.452050957883,149.297604917477,0.496666351533792,-0.024493190389009,0.0298543088258956,100.449467164948,-2.40731320479388,2.11366150885701,1995.05655979497,-2.40731320479388,2.11366150885701,,,,15.748850666666668,21.444393,294,1.0083954143364051,1.0759272751951403,2025.983558540967,2026.7467150127072,225.1148862894489,1.071382907362039,0.9111867615163948,1.0,275.0,275.0,0.2863,14.301938838683885,0.398757010052698,0.8237928155332445,693.9616446042294,1334.1674113686531,0.051179112899302194,0.06363817366445436,8.696128260664052,12.11191793313715,25.022032777124185
323,241.01518,25.254791,HD144287,1.22e+18,78709.0,144287,1200214538,46.2311,-495.683,689.516,6.903666,0.965679,-48.88,,,True,True,5147.38110750225,104.68915370313,3.94845196350534,0.0709226458730167,-0.0230000000000001,0.0933634139252943,0.0034117157602695,0.0,0.0,0.241346758917335,3.2,0.0,0.0,0.0,,5.135,0.166,4.997,0.074,5.138,0.015,5.627,0.018,5.291,0.036,5.168,0.017,0.0,0.0,7.069,0.046,0.872592836831254,-0.016067093811761,0.0250396308839308,0.948646453544464,-0.0069915585929528,0.0066850194364813,10.0679210532234,-0.0778953830074709,0.0452502405535977,4.42284962868077,-0.0103246869457641,0.0159154975596261,1.44079170618948,-0.0388589453366408,0.0580344426061921,5391.71978923514,-49.6653005326398,55.6559812665237,-0.164802498775038,-0.0123204494649704,0.0145635655252404,144.220350004073,-1.78726124292066,2.55031706796004,3117.30944205553,-1.78726124292066,2.55031706796004,,,,16.067678666666666,25.254791,300,1.001964513449366,1.071686834800899,2025.9934270213112,2026.769741466844,228.44827644227863,1.062753225002627,0.9018697185117652,1.0,355.0,355.0,0.1472,12.587720374450337,0.2982045726706593,0.6468801367586235,215.11399374857052,502.3833254708102,0.08830701463796613,0.11716126549731487,2.572279247463874,5.211042349045989,11.304051300141305
324,217.06305,16.118628,HD126945,1.23e+18,70760.0,126945,141303997,17.2055,81.474,-181.501,7.279469,0.83189,-12.02,,,True,True,5765.19120647511,102.80579223637,3.65220266370945,0.102266002733743,0.333,0.243276695476155,0.0,0.0,1.30382707866745,0.0405939520822089,4.05,0.0,0.0,0.0,,5.959,0.031,5.79,0.045,5.834,0.02,6.242,0.019,5.977,0.021,5.898,0.016,8.099,0.0,7.43,0.03,1.1909014674889,-0.0649634643671677,0.120575687867058,1.74376383810357,-0.0149724846174639,0.0154090335509123,9.75702943604078,-0.16404405669876,0.0666828377895659,4.03192426709552,-0.0279008100113707,0.042989607104035,0.319135064967629,-0.0227758547745164,0.0386705806674861,5897.72829085874,-84.0460975704382,87.1954826376086,0.519380660038502,-0.020864049342332,0.0212461812848909,68.9560216170357,-2.23500937642285,3.16224186921519,1204.90781347739,-2.23500937642285,3.16224186921519,,,,14.47087,16.118628,278,1.0253163913327472,1.087233973852266,2025.9407951261423,2026.65789868961,208.58155249008863,1.0875707131861925,0.9493579125108682,1.0,293.0,293.0,0.1556,13.855667511321869,2.474280561708202,3.170232050747081,661.4281100979904,1280.6472883386352,0.05246205412554047,0.06538742775965727,4.7898929070515806,76.16670252301876,97.59043710527655
325,208.95831,14.056502,HD121560,1.23e+18,68030.0,121560,458457378,40.7997,-290.879,8.703,6.034668,0.687816,-10.65,,,True,True,5840.45492743105,101.422047815163,3.76336280130746,0.0686574642850718,-0.3795,0.131758219378156,0.151349910051761,0.0,0.854979167056722,0.040943902965242,5.09,0.0,0.0,0.0,,4.81,0.239,4.652,0.108,4.862,0.014,5.137,0.018,4.923,0.055,4.843,0.017,6.671,0.033,6.17,0.01,1.01704556835087,-0.0445640755767932,0.0435038144332016,1.16397845754173,-0.0097898128864353,0.0097674091936437,9.75129988987528,-0.122068795007587,0.102989324926451,4.31398452133441,-0.023512583379059,0.0218248699473191,0.910478284246231,-0.0532369149905563,0.0530139183086207,6074.77535274766,-75.180203425437,70.7151435764645,0.220015310912151,-0.0154648807444172,0.0149190722448908,114.523258643297,-3.01404453385774,2.94596628292186,2271.85971104274,-3.01404453385774,2.94596628292186,,,,13.930554,14.056502,270,1.0344513630346963,1.092502482365194,2025.924347658902,2026.6217142616813,199.74980279648605,1.0930826813535628,0.9682107232643662,1.0,497.0,497.0,0.1479,10.638565431799538,1.600896529505365,2.249743964365676,389.01858097045596,838.2940859639707,0.06696083514182147,0.08648939925572283,3.6450507775149976,39.45469330354695,55.44578084192549
326,210.73694,14.975346,HD122676,1.23e+18,68634.0,122676,72601126,37.5297,-57.288,2.954,6.932117,0.928264,16.6,,,,,5566.96033361996,114.216421064246,4.41647334720874,0.155246412195077,-0.0120000000000004,0.110017926452462,0.0052983281651193,0.0,1.09434012665628,0.0503403415596459,3.53,0.0,3.6495295455223,0.675016457658076,,5.234,0.184,5.071,0.059,5.25,0.015,5.718,0.023,5.353,0.021,5.253,0.016,7.877,0.022,7.134,0.023,0.928891034369733,-0.0280588322811178,0.0405511721596866,1.09338554840445,-0.0092844642161844,0.0098801758545066,10.0314715081091,-0.105906394473559,0.0670251000829616,4.32779140329003,-0.0169246652265223,0.0230636702960076,1.00058109817128,-0.0426204198619082,0.0620829765492088,5625.96640317194,-75.1561566660448,82.0421892732156,0.033542806968946,-0.0192922474441439,0.0199257285868886,120.776941594212,-2.34224985493984,3.32809683498377,2439.01026220979,-2.34224985493984,3.32809683498377,,,,14.049129333333331,14.975346,272,1.0302008654570425,1.0894300551550182,2025.92763715235,2026.6315827420256,202.781686487419,1.0914512692822718,0.962802740847042,1.0,337.0,337.0,0.1611,12.919518047804146,0.1708170309720972,0.2910062863414526,271.29979956764697,616.6230558410006,0.07889047266233835,0.10372449287610726,3.3446915027697597,3.5464324768512254,6.041752037112603
327,221.88286,19.050018,HD130396,1.24e+18,72336.0,130396,345561530,22.0612,13.436,4.015,7.343054,0.661344,7.77,,,True,True,6067.1803741034,102.179208303416,3.90317140086753,0.0736392463413868,-0.0600000000000005,0.106613045518941,0.0254980352229601,0.0,1.10306524068816,0.0374741563116752,5.91,0.0,0.0,0.0,,6.171,0.093,6.095,0.031,6.231,0.015,6.458,0.019,6.242,0.02,6.221,0.02,7.956,0.024,7.46,0.03,1.15688467427869,-0.0353653668335179,0.03173832931052,1.13253459990125,-0.0085179684534375,0.0086858737674213,9.06119664932588,-0.464431509113114,0.261233026612956,4.39396039496715,-0.0177960649585867,0.0151111781591347,1.12810273222193,-0.0528965236136607,0.0472112169956351,6255.65804563999,-66.2962375778197,68.1000464773442,0.247421133976086,-0.0144395102958153,0.0138540875752834,125.951747558891,-2.6312608196103,2.28388725684201,2693.54894529437,-2.6312608196103,2.28388725684201,,,,14.792190666666666,19.050018,284,1.0148688555085068,1.079777774343767,2025.9506636064864,2026.6842146371944,214.41198498615452,1.0787343462097054,0.935833420191676,1.0,278.0,278.0,0.2163,14.22456078395403,0.8361208494710964,1.5432257783907342,613.0614155474395,1200.8679031881722,0.05451918708996123,0.0682149852378093,6.319490552326012,24.42837637002031,45.08738200021359
328,223.34903,19.152798,HD131511,1.24e+18,72848.0,131511,267365256,85.9932,-441.366,216.645,5.766141,1.040929,-25.08,,,True,True,5258.97400463558,106.285905941548,4.3700438139189,0.0947121790622686,0.164,0.113383598428353,0.0,0.0,0.736511641008524,0.0679475030936356,2.87,0.0,0.0,0.0,,3.909,0.423,3.556,0.205,3.906,0.014,4.882,0.26,4.165,0.036,4.316,0.326,6.842,0.02,6.009,0.023,0.88552559094481,-0.0268479202055557,0.0415960426873559,0.906168169553196,-0.0087726608562257,0.0080831859181038,9.97606653114305,-0.205396617708347,0.108608464901346,4.4698149663181,-0.0184251982280959,0.0255018725753118,1.67685322718829,-0.0770128067183777,0.114648374361374,5296.61390798215,-71.1998645566728,80.2486274423418,-0.235110515146237,-0.0178766020482191,0.0199989949377121,154.8466970207,-3.26862227617332,4.80817545531656,3494.14435309221,-3.26862227617332,4.80817545531656,,,,14.889935333333332,19.152798,285,1.014550730945606,1.079466466199109,2025.9539530999343,2026.6907936240905,215.66128162191904,1.0785759745066348,0.932009279433386,2.0,418.0,591.0,0.0883,9.75590410851907,0.1087414229219953,0.2507755085985497,232.77585734860773,538.1384931417552,0.08500838255466805,0.11240366211437937,1.6497278633504793,2.031639357811938,4.6852926838155735
329,222.84746,19.10045,ksiBooA,1.24e+18,,131156A,1101124558,148.0695,127.468,-40.569,4.480483,0.925112,1.49,,,,,5648.2522723401,111.584592366238,4.70883008434534,0.168829525493879,-0.125216478357964,0.104505124849527,0.0416516133166113,0.0,1.4175710212313,0.0427542667042899,3.87,0.0,4.80672350688976,0.698656452272899,,,,,,,,,,,,,,5.4,0.0,4.775,0.046,0.918116489838785,-0.0425399543632777,0.0511405708711621,0.969503087519877,-0.104125044481193,0.251155887094743,9.89703717728759,-0.437458098399569,0.162265447448123,4.42462682237538,-0.189551294801795,0.0997020781627391,1.41691695274645,-0.692730180959583,0.562217583346029,5658.57033453178,-104.412371143558,103.713125922725,-0.0567275803990206,-0.124178886374372,0.217667445832532,142.718799399324,-39.5120024035432,24.7927637031766,3044.13479289698,-39.5120024035432,24.7927637031766,,,,14.856497333333332,19.10045,284,1.0147077015924233,1.0800666024056111,2025.9539530999343,2026.6875041306423,214.00245126478325,1.076323035334559,0.9324215476907514,4.0,525.0,1050.0,0.0542,7.319250547113999,0.0587365785656269,0.1327685583391892,259.81550319160743,592.7267663538906,0.08051492241391597,0.10599194734442415,1.0732798691477095,1.1631141578800772,2.629111087107288
330,222.84601,19.101913,ksiBooB,1.24e+18,,131156B,1101124559,148.1793,133.376,-182.059,6.430091,1.517881,2.29,,,,,4427.5870352204,112.230010392711,4.2809382435292,0.139861460240993,-0.274831994772712,0.0490233226041233,0.109932797909085,0.0,1.17270324285992,0.086829349496592,4.09,0.0,3.46697177513424,0.615505822693338,,,,,,,,,,,,,,7.981,0.0,6.816,0.046,0.626446738246373,-0.023847613146539,0.0247493113388314,0.6094737079991,-0.0249854122809365,0.0240804694930875,9.87470676687313,-0.426112956900635,0.184554077989855,4.66511206347727,-0.0217018002153706,0.0230361752967809,3.91119911998612,-0.328254774979403,0.371731259763337,4418.67849587377,-112.252586581102,118.078817573839,-0.893081736755369,-0.079317999002248,0.0763867575265583,234.489245066744,-9.99090507678787,10.8463395618726,5983.91381942239,-9.99090507678787,10.8463395618726,,,,14.85640066666667,19.101913,284,1.0147031753654934,1.0800619179128252,2025.9539530999343,2026.6875041306423,214.00245126478325,1.0763194005072891,0.9324191282026202,1.0,446.0,446.0,0.1338,11.230364029415243,0.1392043969996574,0.1916531086909535,81.87349793920136,199.7945621268851,0.1489126261303307,0.20048334297952616,1.4325660894080956,1.4904297357115937,2.051986131840837
331,221.04872,18.462118,HD129814,1.24e+18,72043.0,129814,345291554,23.7885,-59.034,-165.142,7.372591,0.799893,6.41,True,True,,,5815.25440071238,158.20484919867,3.98513571781934,0.150004673518269,-0.0220000000000002,0.0567608902046219,0.0091049196475687,0.0,1.17673858084757,0.0512042901037591,4.45,0.0,1.46979087774728,0.443368621259193,,5.95,0.117,5.9,0.04,5.978,0.014,6.332,0.021,6.067,0.024,5.998,0.018,8.165,0.025,7.52,0.03,1.05474787773108,-0.0406112452957614,0.0451929366571184,1.1905785849689,-0.0122058808348542,0.0118455123431758,9.73410741290008,-0.166776918515389,0.118726067563173,4.31006688158818,-0.0249682275599934,0.0254162202137458,0.88319567433669,-0.0578006738046666,0.0606860262334745,5978.97222689834,-105.278500648006,107.04262059051,0.211992458657283,-0.0225277905596883,0.0239523727874018,112.902953989729,-3.30289595383755,3.33216668711992,2270.43715834579,-3.30289595383755,3.33216668711992,,,,14.736581333333334,18.462118,283,1.01673578726485,1.080645960263359,2025.9473741130384,2026.6776356502985,213.3509849811948,1.0802986263427037,0.9389316266570916,1.0,276.0,276.0,0.2067,14.276006018004018,0.4664960870754247,0.9772053557593604,437.6247334879743,914.4226139116207,0.06380351301048032,0.08156921654888938,5.173065874530552,11.674963660628508,24.456447403421553
